date,open,high,low,close,volume,change_percent,avg_vol_20d
2005-09-15,149.9099,153.5285,149.1041,151.4615,30901468,-0.1254,13868617.45
2005-09-16,152.1622,152.4024,150.0851,150.2502,15144440,-0.7997,13439746.75
2005-09-19,150.6507,153.1532,150.5055,152.047,11512276,1.1959,13461624.85
2005-09-20,153.2282,155.8058,152.7678,154.1091,18683298,1.3562,13715171.05
2005-09-21,154.3594,157.037,153.1331,156.1061,20219161,1.2958,14144541.25
2005-09-22,155.9059,159.7698,155.2402,155.8408,25986787,-0.1699,14585429.9
2005-09-23,156.6567,158.7638,156.4514,157.8378,16950632,1.2814,14995739.15
2005-09-26,159.9099,160.6356,156.4364,157.2973,19769011,-0.3425,15609035.25
2005-09-27,157.6326,159.3644,156.8468,157.1271,13732454,-0.1082,15705948.25
2005-09-28,157.2673,157.7077,152.953,153.1532,15978805,-2.5291,16026167.7
2005-09-29,153.4935,155.5155,153.1932,154.965,11216372,1.183,16084089.7
2005-09-30,157.2673,158.9089,156.3013,158.3884,18284297,2.2092,16724368.75
2005-10-03,156.972,160.2152,156.5516,159.4995,18302279,0.7015,17296376.15
2005-10-04,160.1351,160.8008,155.5255,155.6557,18270311,-2.4099,17789082.95
2005-10-05,156.5015,157.6076,154.1542,155.5105,16640143,-0.0932,17871890.05
2005-10-06,157.2272,157.3974,155.2002,156.5315,15971612,0.6566,18009802.0
2005-10-07,157.5526,158.4935,155.4254,156.6517,13527059,0.0767,18247544.0
2005-10-10,156.8118,157.5676,154.7297,155.4805,11133256,-0.7476,17766595.45
2005-10-11,155.4605,156.4815,152.5826,153.2032,17068115,-1.4647,17591041.2
2005-10-12,152.7527,153.7487,149.6496,150.6356,18593788,-1.6759,17394278.2
2005-10-13,151.1512,151.1512,145.4855,148.8689,21114265,-1.1729,16904918.05
2005-10-14,150.1001,150.2653,146.4164,148.2182,17021162,-0.4371,16998754.15
2005-10-17,148.8989,152.7527,147.4274,152.6526,15118267,2.9918,17179053.7
2005-10-18,152.6326,154.1341,151.5215,151.7918,14141444,-0.5639,16951961.0
2005-10-19,152.1521,155.0901,152.1321,154.5045,14007379,1.7871,16641371.9
2005-10-20,155.1501,155.7207,150.7558,151.7518,27795577,-1.7817,16731811.4
2005-10-21,173.0731,173.3884,166.6667,170.1201,45739015,12.1042,18171230.55
2005-10-24,171.8569,174.8248,171.2663,174.4995,18844537,2.5743,18125006.85
2005-10-25,173.0631,173.8739,171.6016,173.6286,13742843,-0.4991,18125526.3
2005-10-26,173.3133,178.1782,173.2683,177.8979,17797185,2.4589,18216445.3
2005-10-27,178.4785,178.7237,176.016,176.7067,10258531,-0.6696,18168553.25
2005-10-28,177.8128,179.6546,177.6877,179.2643,11795193,1.4473,17844098.05
2005-10-31,180.3003,187.5626,179.9349,186.2563,28657114,3.9004,18361839.8
2005-11-01,186.1161,192.1421,184.6897,189.8799,32679488,1.9455,19082298.65
2005-11-02,191.041,192.6927,188.7738,190.03,21109669,0.0791,19305774.95
2005-11-03,191.3964,193.4835,190.8809,193.1682,14881903,1.6514,19251289.5
2005-11-04,195.1852,196.0911,192.9179,195.4104,17632150,1.1608,19456544.05
2005-11-07,197.7477,198.9339,196.2713,197.7127,19163817,1.1782,19858072.1
2005-11-08,197.3223,197.993,194.4845,195.1451,15779205,-1.2986,19793626.6
2005-11-09,193.5285,194.3393,189.2042,189.7648,20912866,-2.7571,19909580.5
2005-11-10,189.3694,195.8709,188.9039,195.7457,18239143,3.1518,19765824.4
2005-11-11,197.7578,198.6487,194.6196,195.3954,14113672,-0.179,19620449.9
2005-11-14,196.2563,199.3093,195.961,198.6837,15600184,1.6829,19644545.75
2005-11-15,197.3874,198.6987,195.6707,196.5966,17232550,-1.0505,19799101.05
